id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,user,followers,friends,hashtags,place,coordinates,favorites
1498513841520533508,Tue Mar 01 04:21:55 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Kensington_Tae Fuck FanDuel I’m a take my money and play the lottery. Treasure hunt $86,000 tomorrow","Fuck FanDuel I ’ take money play lottery Treasure hunt 86,000 tomorrow","Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,0,"{'id': 344988103, 'id_str': '344988103', 'name': 'MR NOT FOUND', 'screen_name': 'cheese309', 'location': 'Philly', 'description': 'God, Family, Friends, Loyalty & Love ❤ R.I.P Grandmom, RonRon, Lateaf, Grandpop 🙏', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 279, 'friends_count': 241, 'listed_count': 0, 'created_at': 'Fri Jul 29 22:10:52 +0000 2011', 'favourites_count': 15076, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 51022, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1488579460647510016/k-CJVNEk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1488579460647510016/k-CJVNEk_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",279,241,,Kensington_Tae,Philly,
1498513758959718401,Tue Mar 01 04:21:35 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @FanDuel: Name a better uniform 😳🤐 https://t.co/1wj39QFxXf,Name better uniform 🤐,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,213,"{'id': 41591275, 'id_str': '41591275', 'name': 'Sal Gonzalez', 'screen_name': 'salgonzalezsd', 'location': 'San Diego, CA', 'description': 'Tequila/Bourbon Enthusiast 🥃 #Chargers ⚡️ #Padres ⚾️ #Lakers 🟣🟡 #Aztecs ⬛️🟥 #Trojans ✌🏽 #GirlDad 🎀', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1079, 'friends_count': 1376, 'listed_count': 5, 'created_at': 'Thu May 21 14:02:41 +0000 2009', 'favourites_count': 13932, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17097, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1412849518630957059/fWUQn-LY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1412849518630957059/fWUQn-LY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/41591275/1630863174', 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",1079,1376,,FanDuel,"San Diego, CA",
1498513690529873921,Tue Mar 01 04:21:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FanDuel Goated,Goated,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,"{'id': 1081197657920552960, 'id_str': '1081197657920552960', 'name': 'jonah', 'screen_name': 'AnservitzJonah', 'location': '', 'description': 'all of the stories, the heroes get lonely🖤', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 281, 'friends_count': 277, 'listed_count': 0, 'created_at': 'Fri Jan 04 14:36:24 +0000 2019', 'favourites_count': 5833, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3615, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1466513352037842945/0qEVX9d4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1466513352037842945/0qEVX9d4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1081197657920552960/1645587468', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",281,277,,FanDuel,,
1498513656782409728,Tue Mar 01 04:21:11 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@fantasyFFFreak @FanDuel You obviously haven’t watched many of his games,You obviously ’ watched many games,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,"{'id': 1359537400125530115, 'id_str': '1359537400125530115', 'name': 'gerald karelus', 'screen_name': 'GKarelus', 'location': '', 'description': 'Retired. Enjoying life. Follower of Cannabis MSOs. Use technical charts and simple value metrics. engineer by education. Bills & Sabres fan.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 66, 'friends_count': 215, 'listed_count': 0, 'created_at': 'Wed Feb 10 16:19:24 +0000 2021', 'favourites_count': 91, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 252, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1359537651519541248/cc3RBF2N_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1359537651519541248/cc3RBF2N_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",66,215,,"fantasyFFFreak, FanDuel",,
1498513574821515266,Tue Mar 01 04:20:51 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GaylaDeebs @Demarcusthebomb @SolidBigBoss24 @FanDuel It happened one time it’s not a knack,It happened one time ’ knack,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,"{'id': 1088226005800632321, 'id_str': '1088226005800632321', 'name': 'JA17🐐', 'screen_name': 'LiamGlo_', 'location': '5201', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 33, 'friends_count': 162, 'listed_count': 1, 'created_at': 'Thu Jan 24 00:04:32 +0000 2019', 'favourites_count': 4125, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 907, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1495488648011296769/MBRCcaXK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1495488648011296769/MBRCcaXK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1088226005800632321/1599747715', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",33,162,,"GaylaDeebs, Demarcusthebomb, SolidBigBoss24, FanDuel",5201,
1498513508731801602,Tue Mar 01 04:20:36 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FanDuel Don’t take CMC let someone else take him! Sorry he’s really talented but but just can’t stay on the field.,Don ’ take CMC let someone else take Sorry ’ really talented ’ stay field,"Sentiment(polarity=0.09999999999999998, subjectivity=0.95)",0.09999999999999998,0.95,en,1,0,"{'id': 1325324289415897088, 'id_str': '1325324289415897088', 'name': 'Jeffrey M Sasek', 'screen_name': 'SasekM', 'location': 'Phoenix, AZ', 'description': 'Worker, Hustler, Sports Betting life!! DraftKings, Flutter ( FanDuel ), Penn Gaming ( Barstool Sports ) Fubo TV stock holder', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 9, 'listed_count': 0, 'created_at': 'Sun Nov 08 06:28:40 +0000 2020', 'favourites_count': 84, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 317, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1378215404548497415/LFgG44cb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1378215404548497415/LFgG44cb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1325324289415897088/1617427133', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",10,9,,FanDuel,"Phoenix, AZ",
1498513500926210057,Tue Mar 01 04:20:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AS A TEAM WE UNSTOPPABLE. WE TURN A BAD DAY TO A GREAT DAY. LETS KEEP THIS STREAK GOING. LINK IN MY BIO… https://t.co/inYakHzdym,AS A TEAM WE UNSTOPPABLE WE TURN A BAD DAY TO A GREAT DAY LETS KEEP THIS STREAK GOING LINK IN MY BIO…,"Sentiment(polarity=0.0500000000000001, subjectivity=0.7083333333333333)",0.0500000000000001,0.7083333333333333,en,4,0,"{'id': 706292216268877825, 'id_str': '706292216268877825', 'name': 'PAPIHAITI 🇭🇹🇩🇴', 'screen_name': 'RealPapiHaiti', 'location': 'ON FANDUEL ', 'description': '#GamblingTwitter https://t.co/OTRUgfZWvw', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/OTRUgfZWvw', 'expanded_url': 'https://launchpass.com/trust-the-process/premium', 'display_url': 'launchpass.com/trust-the-proc…', 'indices': [17, 40]}]}}, 'protected': False, 'followers_count': 652, 'friends_count': 142, 'listed_count': 5, 'created_at': 'Sun Mar 06 01:36:01 +0000 2016', 'favourites_count': 791, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 851, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1493652604454260739/OPaODU1J_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1493652604454260739/OPaODU1J_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/706292216268877825/1571295393', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",652,142,,,ON FANDUEL ,
1498513474284044291,Tue Mar 01 04:20:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sportstalk993 @FanDuel Are you ok?,Are ok,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,2,0,"{'id': 533439430, 'id_str': '533439430', 'name': 'KenP🇺🇸', 'screen_name': 'kenp082101', 'location': 'Chicago, IL', 'description': '1 Corinthians 13:4-8 🙏 Love never fails. Father of 2 amazing children. Husband to the most supportive woman imaginable.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 39, 'friends_count': 172, 'listed_count': 0, 'created_at': 'Thu Mar 22 19:53:55 +0000 2012', 'favourites_count': 2405, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3699, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1494766434710441993/B1eb0Evl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1494766434710441993/B1eb0Evl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/533439430/1455336305', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",39,172,,"sportstalk993, FanDuel","Chicago, IL",
1498513451999707139,Tue Mar 01 04:20:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FanDuel Fantastic leader and quarterback,Fantastic leader quarterback,"Sentiment(polarity=0.4, subjectivity=0.9)",0.4,0.9,en,0,0,"{'id': 1359537400125530115, 'id_str': '1359537400125530115', 'name': 'gerald karelus', 'screen_name': 'GKarelus', 'location': '', 'description': 'Retired. Enjoying life. Follower of Cannabis MSOs. Use technical charts and simple value metrics. engineer by education. Bills & Sabres fan.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 66, 'friends_count': 215, 'listed_count': 0, 'created_at': 'Wed Feb 10 16:19:24 +0000 2021', 'favourites_count': 91, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 252, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1359537651519541248/cc3RBF2N_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1359537651519541248/cc3RBF2N_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",66,215,,FanDuel,,
1498513444152172544,Tue Mar 01 04:20:20 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FanDuel @PatMcAfeeShow would be the best one to have,would best one,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,0,"{'id': 992862445566943233, 'id_str': '992862445566943233', 'name': 'aj snyder', 'screen_name': 'ajsnyder15', 'location': 'Ohio ', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 30, 'friends_count': 296, 'listed_count': 0, 'created_at': 'Sat May 05 20:23:48 +0000 2018', 'favourites_count': 2870, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 709, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1451964823307161610/Pk0YWQIf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1451964823307161610/Pk0YWQIf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/992862445566943233/1559066090', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",30,296,,"FanDuel, PatMcAfeeShow",Ohio ,
1498513291974430721,Tue Mar 01 04:19:44 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@T_Money1385 @FanDuel *1939, sorry",1939 sorry,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,0,"{'id': 1352399874126471173, 'id_str': '1352399874126471173', 'name': 'Fireball', 'screen_name': 'FBall734', 'location': '', 'description': 'Just a ball of fire\nB-Day January 23rd', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 54, 'friends_count': 373, 'listed_count': 0, 'created_at': 'Thu Jan 21 23:37:17 +0000 2021', 'favourites_count': 4791, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4510, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1436567537051971584/ST8Eso1D_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1436567537051971584/ST8Eso1D_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",54,373,,"T_Money1385, FanDuel",,
1498513237071044611,Tue Mar 01 04:19:31 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ForeverBWP: Fanduel been getting my ass🤦🏾‍♂️😂,Fanduel getting ass🤦‍️,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,"{'id': 118468767, 'id_str': '118468767', 'name': 'Swish', 'screen_name': 'flymaro5', 'location': '', 'description': '700 🦍 #HigherElevated 🏀', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2849, 'friends_count': 1635, 'listed_count': 5, 'created_at': 'Sun Feb 28 19:54:10 +0000 2010', 'favourites_count': 15027, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 145608, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1489613529426575361/sjODx11r_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1489613529426575361/sjODx11r_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/118468767/1640587657', 'profile_link_color': '038543', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",2849,1635,,ForeverBWP,,
1498513209372057606,Tue Mar 01 04:19:24 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@bigrog6395 @FanDuel @AdamSchefter Agreed. And the Denver yellows,Agreed And Denver yellows,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,"{'id': 368087952, 'id_str': '368087952', 'name': 'Nathaniel Chambers', 'screen_name': 'chambersnate19', 'location': '', 'description': '@libertyu BS and MA graduate ~ Philippians 4:13 ~ Psalm 62:2 ~ just here to talk sports ~ TB12, Michael Jordan, Barry Bonds and Gretz are the goats don’t @ me', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 84, 'friends_count': 270, 'listed_count': 0, 'created_at': 'Mon Sep 05 02:13:57 +0000 2011', 'favourites_count': 2241, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 455, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1146242899132198913/kUNX3eft_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1146242899132198913/kUNX3eft_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",84,270,,"bigrog6395, FanDuel, AdamSchefter",,
1498513128870629376,Tue Mar 01 04:19:05 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@T_Money1385 @FanDuel 9. Houston Oilers Home
10. San Diego Chargers Dark Blue
11. Brooklyn Dodgers 1940 https://t.co/kCpVSWZLaG",Houston Oilers Home San Diego Chargers Dark Blue Brooklyn Dodgers,"Sentiment(polarity=-0.075, subjectivity=0.25)",-0.075,0.25,en,0,0,"{'id': 1352399874126471173, 'id_str': '1352399874126471173', 'name': 'Fireball', 'screen_name': 'FBall734', 'location': '', 'description': 'Just a ball of fire\nB-Day January 23rd', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 54, 'friends_count': 373, 'listed_count': 0, 'created_at': 'Thu Jan 21 23:37:17 +0000 2021', 'favourites_count': 4791, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4510, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1436567537051971584/ST8Eso1D_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1436567537051971584/ST8Eso1D_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",54,373,,"T_Money1385, FanDuel",,
1498513106326151169,Tue Mar 01 04:19:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FanDuel Ruben Mayes Saints 1986,Ruben Mayes Saints,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,"{'id': 314305388, 'id_str': '314305388', 'name': 'Mark Englade', 'screen_name': 'MarkEnglade', 'location': 'Wisconsin, USA', 'description': 'Huge Saints fan, displaced by hurricane Katrina 2005', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 190, 'friends_count': 1166, 'listed_count': 3, 'created_at': 'Fri Jun 10 01:35:34 +0000 2011', 'favourites_count': 3267, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7920, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/957889065201864704/pY5lzhCg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/957889065201864704/pY5lzhCg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/314305388/1517213525', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",190,1166,,FanDuel,"Wisconsin, USA",
